Order_ID,Order_Date,Item_Name,Quantity,Total products,prepared by,served_by
6948,8/12/20 19:35,Pilau Rice,1,8,hong wu,peter
6948,8/12/20 19:35,Chicken Tikka,1,8,ram,peter
6948,8/12/20 19:35,Bombay Aloo,1,8,hong wu,peter
6948,8/12/20 19:35,Cylon,1,8,ram,peter
6949,8/12/20 19:59,Tandoori Roti,1,5,ram,peter
6949,8/12/20 19:59,Garlic Rice,1,5,ram,kevin
6949,8/12/20 19:59,COBRA (330ML),2,5,hong wu,kevin
6949,8/12/20 19:59,Saag Aloo,1,5,ram,kevin
6949,8/12/20 19:59,Vindaloo,1,5,ram,peter
6950,8/12/20 21:09,Naan,2,4,hong wu,kevin
6950,8/12/20 21:09,Pilau Rice,1,4,hong wu,kevin
6950,8/12/20 21:09,Egg Rice,1,4,ram,peter
6950,8/12/20 21:09,Chicken Tikka Masala,2,4,ram,peter
6952,9/12/20 17:29,Chapati,2,4,hong wu,peter
6952,9/12/20 17:29,Lamb Biryani,1,4,hong wu,kevin
6952,9/12/20 17:29,Chicken Tikka Biryani,1,4,ram,peter
6952,9/12/20 17:29,Tandoori Mixed Grill,1,4,hong wu,kevin
6953,9/12/20 17:36,Mint Sauce,1,9,ram,kevin
6953,9/12/20 17:36,Mango Chutney,1,9,hong wu,peter
6953,9/12/20 17:36,Plain Papadum,4,9,ram,peter
6953,9/12/20 17:36,Naan,1,9,hong wu,kevin
6953,9/12/20 17:36,Plain Rice,1,9,ram,kevin
6953,9/12/20 17:36,Keema Naan,1,9,hong wu,peter
6953,9/12/20 17:36,Coke 1.5 ltr,1,9,ram,peter
6953,9/12/20 17:36,Bombay Aloo,1,9,ram,peter
6953,9/12/20 17:36,Curry,1,9,ram,peter
6954,9/12/20 18:20,Mushroom Rice,1,3,hong wu,peter
6954,9/12/20 18:20,COBRA (660ML),1,3,hong wu,peter
6954,9/12/20 18:20,Chicken Shashlick Curry,1,3,hong wu,kevin
6955,9/12/20 18:22,Mango Chutney,1,8,hong wu,peter
6955,9/12/20 18:22,Mint Sauce,1,8,ram,kevin
6955,9/12/20 18:22,Plain Papadum,2,8,hong wu,peter
6955,9/12/20 18:22,Naan,1,8,hong wu,kevin
6955,9/12/20 18:22,Pilau Rice,1,8,ram,kevin
6955,9/12/20 18:22,Bhindi Bhajee,1,8,ram,peter
6955,9/12/20 18:22,Vindaloo,1,8,ram,kevin
6955,9/12/20 18:22,Saag,1,8,hong wu,peter
6956,9/12/20 18:56,Keema Naan,2,6,ram,kevin
6956,9/12/20 18:56,Onion Bhaji,1,6,ram,kevin
6956,9/12/20 18:56,Meat Samosa,1,6,ram,peter
6956,9/12/20 18:56,French Fries,1,6,hong wu,kevin
6956,9/12/20 18:56,Special Fried Rice,1,6,ram,peter
6956,9/12/20 18:56,Bhuna,2,6,ram,peter
6957,9/12/20 19:12,Naan,1,9,hong wu,kevin
6957,9/12/20 19:12,Pilau Rice,1,9,hong wu,kevin
6957,9/12/20 19:12,Keema Naan,1,9,ram,kevin
6957,9/12/20 19:12,Onion Bhaji,1,9,hong wu,kevin
6957,9/12/20 19:12,Mushroom Rice,1,9,ram,peter
6957,9/12/20 19:12,Bombay Aloo,1,9,hong wu,peter
6957,9/12/20 19:12,Chicken Chilli Masala,2,9,ram,kevin
6957,9/12/20 19:12,Korma,1,9,hong wu,peter
6957,9/12/20 19:12,Dupiaza,1,9,ram,peter
6958,9/12/20 19:14,Mango Chutney,1,8,hong wu,peter
6958,9/12/20 19:14,Red Sauce,1,8,hong wu,peter
6958,9/12/20 19:14,Plain Papadum,4,8,ram,peter
6958,9/12/20 19:14,Naan,1,8,hong wu,peter
6958,9/12/20 19:14,Special Fried Rice,4,8,hong wu,peter
6958,9/12/20 19:14,Chicken Tikka Masala,1,8,ram,kevin
6958,9/12/20 19:14,Curry,1,8,ram,peter
6958,9/12/20 19:14,Bhuna,2,8,hong wu,peter
6959,9/12/20 20:01,Peshwari Naan,1,4,ram,kevin
6959,9/12/20 20:01,Garlic Rice,1,4,ram,peter
6959,9/12/20 20:01,Bhindi Bhajee,1,4,ram,kevin
6959,9/12/20 20:01,Bangon Hari Mirch,1,4,ram,kevin
6960,9/12/20 20:06,Pilau Rice,2,6,ram,peter
6960,9/12/20 20:06,Onion Bhaji,1,6,ram,kevin
6960,9/12/20 20:06,Sheek Kehab,1,6,hong wu,peter
6960,9/12/20 20:06,Saag Bhajee,1,6,hong wu,kevin
6960,9/12/20 20:06,Bhuna,1,6,ram,kevin
6960,9/12/20 20:06,Chicken Balti,1,6,ram,kevin
6961,9/12/20 20:51,Chapati,1,3,hong wu,peter
6961,9/12/20 20:51,Chicken Tikka (Main),1,3,hong wu,peter
6961,9/12/20 20:51,Vegetable Biryani,1,3,hong wu,kevin
6962,10/12/20 8:08,Naan,2,6,ram,peter
6962,10/12/20 8:08,Pilau Rice,1,6,hong wu,peter
6962,10/12/20 8:08,Plain Rice,1,6,ram,peter
6962,10/12/20 8:08,Keema Naan,1,6,hong wu,kevin
6962,10/12/20 8:08,Bombay Aloo,1,6,ram,peter
6962,10/12/20 8:08,Madras,3,6,ram,kevin
6963,10/12/20 8:31,Madras,3,1,hong wu,kevin
6964,10/12/20 12:14,Vegetable Balti,1,2,hong wu,kevin
6964,10/12/20 12:14,Vegetable Biryani,1,2,hong wu,peter
6965,10/12/20 16:59,Kulcha Naan,1,5,hong wu,kevin
6965,10/12/20 16:59,Mushroom Rice,2,5,ram,peter
6965,10/12/20 16:59,Curry,1,5,hong wu,peter
6965,10/12/20 16:59,Pathia,1,5,hong wu,kevin
6965,10/12/20 16:59,Chicken Tikka Jalfrezi,1,5,ram,peter
6966,10/12/20 17:00,Mango Chutney,1,9,ram,peter
6966,10/12/20 17:00,Mint Sauce,1,9,ram,peter
6966,10/12/20 17:00,Plain Papadum,4,9,ram,kevin
6966,10/12/20 17:00,Peshwari Naan,1,9,hong wu,peter
6966,10/12/20 17:00,Mushroom Rice,1,9,hong wu,kevin
6966,10/12/20 17:00,Royal Paneer,1,9,hong wu,peter
6966,10/12/20 17:00,Bombay Aloo,1,9,ram,kevin
6966,10/12/20 17:00,Chicken Tikka Masala,1,9,ram,kevin
6966,10/12/20 17:00,Lamb Tikka Masala,1,9,ram,kevin
6967,10/12/20 17:03,Mint Sauce,1,5,hong wu,kevin
6967,10/12/20 17:03,Plain Papadum,1,5,ram,kevin
6967,10/12/20 17:03,Naan,1,5,hong wu,peter
6967,10/12/20 17:03,Pilau Rice,1,5,hong wu,peter
6967,10/12/20 17:03,Chicken Shashlick,1,5,hong wu,peter
6968,10/12/20 17:27,Mango Chutney,1,9,hong wu,kevin
6968,10/12/20 17:27,Mint Sauce,1,9,ram,peter
6968,10/12/20 17:27,Plain Papadum,1,9,hong wu,kevin
6968,10/12/20 17:27,Garlic Naan,1,9,ram,peter
6968,10/12/20 17:27,Onion Bhaji,1,9,ram,peter
6968,10/12/20 17:27,Mushroom Rice,1,9,hong wu,peter
6968,10/12/20 17:27,Saag Paneer,1,9,hong wu,kevin
6968,10/12/20 17:27,Bombay Aloo,1,9,hong wu,peter
6968,10/12/20 17:27,Bhuna,1,9,hong wu,peter
6969,10/12/20 17:49,Plain Papadum,3,8,hong wu,peter
6969,10/12/20 17:49,Naan,2,8,ram,peter
6969,10/12/20 17:49,Pilau Rice,1,8,ram,peter
6969,10/12/20 17:49,Plain Rice,1,8,ram,peter
6969,10/12/20 17:49,Garlic Naan,1,8,hong wu,kevin
6969,10/12/20 17:49,Korma,1,8,ram,kevin
6969,10/12/20 17:49,Chicken Tikka Masala,1,8,ram,peter
6969,10/12/20 17:49,Chicken Biryani,2,8,hong wu,kevin
6970,10/12/20 17:54,Chapati,2,4,ram,peter
6970,10/12/20 17:54,Mini Bhaji,1,4,ram,kevin
6970,10/12/20 17:54,Mushroom Rice,2,4,ram,kevin
6970,10/12/20 17:54,Korma,2,4,hong wu,kevin
6971,10/12/20 17:54,Mint Sauce,1,5,hong wu,kevin
6971,10/12/20 17:54,Peshwari Naan,1,5,hong wu,kevin
6971,10/12/20 17:54,Plain Rice,2,5,hong wu,kevin
6971,10/12/20 17:54,Madras,1,5,ram,peter
6971,10/12/20 17:54,Chicken Chaat (Main),1,5,hong wu,kevin
6972,10/12/20 17:57,Naan,1,4,ram,peter
6972,10/12/20 17:57,Crispy Aloo,1,4,ram,peter
6972,10/12/20 17:57,Royal Paneer,1,4,ram,peter
6972,10/12/20 17:57,Bhindi Bhajee,1,4,ram,kevin
6973,10/12/20 17:57,Plain Papadum,3,9,ram,peter
6973,10/12/20 17:57,Naan,2,9,hong wu,kevin
6973,10/12/20 17:57,Coke 1.5 ltr,1,9,hong wu,kevin
6973,10/12/20 17:57,Garlic Naan,1,9,ram,peter
6973,10/12/20 17:57,Pilau Rice,1,9,ram,kevin
6973,10/12/20 17:57,Plain Rice,1,9,hong wu,peter
6973,10/12/20 17:57,Korma,1,9,hong wu,kevin
6973,10/12/20 17:57,Chicken Tikka Masala,1,9,hong wu,kevin
6973,10/12/20 17:57,Chicken Biryani,2,9,hong wu,kevin
6974,10/12/20 18:00,Plain Papadum,3,9,ram,peter
6974,10/12/20 18:00,Naan,2,9,ram,peter
6974,10/12/20 18:00,Garlic Naan,1,9,ram,kevin
6974,10/12/20 18:00,Pilau Rice,1,9,hong wu,kevin
6974,10/12/20 18:00,Plain Rice,1,9,hong wu,kevin
6974,10/12/20 18:00,Coke 1.5 ltr,1,9,hong wu,peter
6974,10/12/20 18:00,Chicken Tikka Masala,1,9,hong wu,kevin
6974,10/12/20 18:00,Korma,1,9,hong wu,kevin
6974,10/12/20 18:00,Chicken Biryani,2,9,hong wu,kevin
6976,10/12/20 18:05,Garlic Naan,4,6,hong wu,kevin
6976,10/12/20 18:05,Vegetable Rice,2,6,ram,peter
6976,10/12/20 18:05,Curry,1,6,hong wu,peter
6976,10/12/20 18:05,Tandoori Chicken (Main),1,6,ram,peter
6976,10/12/20 18:05,Chicken Biryani,1,6,ram,kevin
6976,10/12/20 18:05,Chicken Tikka Karahi,1,6,ram,peter
6977,10/12/20 18:06,Naan,1,8,ram,kevin
6977,10/12/20 18:06,Plain Rice,1,8,hong wu,kevin
6977,10/12/20 18:06,Aloo Gobi,2,8,hong wu,peter
6977,10/12/20 18:06,Saag Aloo,1,8,hong wu,kevin
6977,10/12/20 18:06,Tandoori Chicken (Main),1,8,hong wu,kevin
6977,10/12/20 18:06,Butter Chicken,1,8,hong wu,peter
6977,10/12/20 18:06,Tandoori Mixed Grill,2,8,hong wu,peter
6977,10/12/20 18:06,King Prawn Karahi,1,8,hong wu,kevin
6978,10/12/20 18:10,Plain Rice,2,4,hong wu,peter
6978,10/12/20 18:10,Bombay Aloo,2,4,hong wu,kevin
6978,10/12/20 18:10,Dhansak,1,4,hong wu,peter
6978,10/12/20 18:10,Pathia,1,4,ram,kevin
6979,10/12/20 18:13,Garlic Naan,1,7,ram,peter
6979,10/12/20 18:13,Pilau Rice,1,7,hong wu,peter
6979,10/12/20 18:13,Mini Bhaji,1,7,ram,kevin
6979,10/12/20 18:13,Bombay Aloo,1,7,ram,kevin
6979,10/12/20 18:13,Vegetable Curry,1,7,ram,peter
6979,10/12/20 18:13,Madras,1,7,ram,peter
6979,10/12/20 18:13,Chicken Tikka (Main),1,7,hong wu,kevin
6980,10/12/20 18:16,Pilau Rice,1,5,hong wu,kevin
6980,10/12/20 18:16,Plain Rice,1,5,ram,peter
6980,10/12/20 18:16,Bombay Aloo,1,5,hong wu,kevin
6980,10/12/20 18:16,Saag Aloo,1,5,hong wu,kevin
6980,10/12/20 18:16,Madras,2,5,ram,peter
6981,10/12/20 18:25,Garlic Naan,2,6,hong wu,peter
6981,10/12/20 18:25,Pilau Rice,2,6,hong wu,kevin
6981,10/12/20 18:25,Mini Bhaji,1,6,hong wu,peter
6981,10/12/20 18:25,Bombay Aloo,1,6,ram,kevin
6981,10/12/20 18:25,Madras,1,6,hong wu,peter
6981,10/12/20 18:25,Chicken Tikka (Main),1,6,hong wu,peter
6982,10/12/20 18:34,Naan,1,4,hong wu,peter
6982,10/12/20 18:34,Mushroom Rice,1,4,hong wu,kevin
6982,10/12/20 18:34,Korma Sauce,1,4,ram,peter
6982,10/12/20 18:34,Chicken Tikka Biryani,1,4,ram,peter
6983,10/12/20 18:34,Plain Papadum,4,9,ram,kevin
6983,10/12/20 18:34,Naan,1,9,hong wu,kevin
6983,10/12/20 18:34,Garlic Naan,1,9,hong wu,kevin
6983,10/12/20 18:34,Pilau Rice,1,9,ram,peter
6983,10/12/20 18:34,Peshwari Naan,1,9,hong wu,kevin
6983,10/12/20 18:34,Keema Rice,1,9,ram,peter
6983,10/12/20 18:34,Butter Chicken,1,9,hong wu,kevin
6983,10/12/20 18:34,Korma,1,9,hong wu,kevin
6983,10/12/20 18:34,Chicken Tikka (Main),1,9,hong wu,peter
6984,10/12/20 18:39,Keema Naan,1,4,hong wu,kevin
6984,10/12/20 18:39,Special Fried Rice,1,4,hong wu,kevin
6984,10/12/20 18:39,Mixed Starter,1,4,ram,kevin
6984,10/12/20 18:39,Madras,1,4,ram,kevin
6985,10/12/20 18:46,Keema Naan,1,6,hong wu,peter
6985,10/12/20 18:46,Pilau Rice,1,6,ram,peter
6985,10/12/20 18:46,Onion Bhaji,1,6,ram,kevin
6985,10/12/20 18:46,Tandoori Chicken,1,6,hong wu,peter
6985,10/12/20 18:46,Bombay Aloo,1,6,hong wu,kevin
6985,10/12/20 18:46,Butter Chicken,1,6,ram,peter
6986,10/12/20 19:06,Pilau Rice,1,6,hong wu,kevin
6986,10/12/20 19:06,Prawn Puree,1,6,ram,kevin
6986,10/12/20 19:06,Cauliflower Bhajee,1,6,ram,kevin
6986,10/12/20 19:06,Bombay Aloo,1,6,hong wu,peter
6986,10/12/20 19:06,Chicken Tikka Pasanda,1,6,ram,peter
6986,10/12/20 19:06,Lamb Balti,1,6,hong wu,peter
6987,10/12/20 19:07,Garlic Naan,1,5,ram,kevin
6987,10/12/20 19:07,Pilau Rice,1,5,ram,peter
6987,10/12/20 19:07,Mini Bhaji,1,5,ram,peter
6987,10/12/20 19:07,Sheek Kehab,1,5,ram,kevin
6987,10/12/20 19:07,Chicken Tikka Masala,1,5,hong wu,peter
6988,10/12/20 19:07,Bombay Aloo,1,3,hong wu,kevin
6988,10/12/20 19:07,Curry,1,3,ram,peter
6988,10/12/20 19:07,Madras,1,3,hong wu,peter
6989,10/12/20 19:09,Red Sauce,1,7,hong wu,peter
6989,10/12/20 19:09,Plain Papadum,1,7,ram,kevin
6989,10/12/20 19:09,Spicy Papadum,1,7,hong wu,kevin
6989,10/12/20 19:09,Naan,1,7,hong wu,kevin
6989,10/12/20 19:09,Pilau Rice,1,7,hong wu,kevin
6989,10/12/20 19:09,Saag Aloo,1,7,hong wu,kevin
6989,10/12/20 19:09,Dhansak,1,7,ram,peter
6990,10/12/20 19:19,Mint Sauce,1,5,hong wu,kevin
6990,10/12/20 19:19,Plain Papadum,2,5,ram,peter
6990,10/12/20 19:19,Peshwari Naan,1,5,ram,kevin
6990,10/12/20 19:19,Pilau Rice,1,5,ram,kevin
6990,10/12/20 19:19,Korma,1,5,hong wu,kevin
6991,10/12/20 19:20,Naan,1,5,hong wu,peter
6991,10/12/20 19:20,Pilau Rice,2,5,hong wu,peter
6991,10/12/20 19:20,Aloo Gobi,1,5,ram,peter
6991,10/12/20 19:20,Chicken Tikka Masala,1,5,ram,peter
6991,10/12/20 19:20,Lamb Tikka Jalfrezi,1,5,hong wu,kevin
6992,10/12/20 19:27,Naan,1,7,ram,kevin
6992,10/12/20 19:27,Pilau Rice,1,7,hong wu,peter
6992,10/12/20 19:27,Garlic Naan,1,7,ram,kevin
6992,10/12/20 19:27,Meat Samosa,1,7,ram,kevin
6992,10/12/20 19:27,Mini Bhaji,1,7,ram,peter
6992,10/12/20 19:27,Chicken Tikka Masala,1,7,ram,peter
6992,10/12/20 19:27,Chicken Chaat (Main),1,7,ram,kevin
6993,10/12/20 19:27,Tarka Dall,1,3,hong wu,kevin
6993,10/12/20 19:27,Vindaloo,1,3,hong wu,kevin
6993,10/12/20 19:27,Lamb Karahi,1,3,hong wu,kevin
6994,10/12/20 19:28,Tandoori Roti,1,7,hong wu,kevin
6994,10/12/20 19:28,Pilau Rice,1,7,ram,peter
6994,10/12/20 19:28,Lemon Rice,1,7,hong wu,peter
6994,10/12/20 19:28,Vegetable Karahi,1,7,ram,peter
6994,10/12/20 19:28,Lamb Karahi,1,7,hong wu,peter
6994,10/12/20 19:28,Chicken Tikka Masala,1,7,ram,kevin
6994,10/12/20 19:28,Lamb Chops (Main),1,7,hong wu,kevin
6996,10/12/20 19:32,Dahi,1,4,ram,peter
6996,10/12/20 19:32,Pilau Rice,2,4,ram,kevin
6996,10/12/20 19:32,Vindaloo,1,4,hong wu,kevin
6996,10/12/20 19:32,Vindaloo,1,4,ram,peter
6997,10/12/20 19:38,Lime Pickle,1,8,ram,kevin
6997,10/12/20 19:38,Red Sauce,1,8,hong wu,peter
6997,10/12/20 19:38,Plain Papadum,6,8,hong wu,kevin
6997,10/12/20 19:38,Naan,1,8,hong wu,kevin
6997,10/12/20 19:38,Plain Rice,1,8,hong wu,kevin
6997,10/12/20 19:38,Bombay Aloo,1,8,ram,peter
6997,10/12/20 19:38,Lamb Tikka Karahi,1,8,ram,peter
6997,10/12/20 19:38,Chicken Tikka Karahi,1,8,ram,peter
6998,10/12/20 19:46,Plain Papadum,1,6,hong wu,kevin
6998,10/12/20 19:46,Garlic Naan,1,6,ram,peter
6998,10/12/20 19:46,Chicken Tikka,1,6,ram,kevin
6998,10/12/20 19:46,Methi,1,6,hong wu,peter
6998,10/12/20 19:46,Methi,1,6,hong wu,kevin
6998,10/12/20 19:46,Garlic Tikka Chilli Masala,1,6,ram,kevin
6999,10/12/20 20:01,Mango Chutney,1,10,hong wu,peter
6999,10/12/20 20:01,Plain Papadum,5,10,hong wu,kevin
6999,10/12/20 20:01,Peshwari Naan,2,10,hong wu,kevin
6999,10/12/20 20:01,Pilau Rice,3,10,ram,kevin
6999,10/12/20 20:01,Mini Bhaji,1,10,hong wu,kevin
6999,10/12/20 20:01,Saag Aloo,1,10,hong wu,peter
6999,10/12/20 20:01,Tarka Dall,1,10,ram,peter
6999,10/12/20 20:01,Chicken Tikka (Main),1,10,hong wu,peter
6999,10/12/20 20:01,Korma,2,10,hong wu,peter
6999,10/12/20 20:01,Paneer Shaslick,1,10,ram,kevin
7000,10/12/20 20:04,Naan,1,4,ram,kevin
7000,10/12/20 20:04,Chicken Tikka,1,4,ram,kevin
7000,10/12/20 20:04,Bombay Aloo,1,4,hong wu,kevin
7000,10/12/20 20:04,Chicken Chaat (Main),1,4,hong wu,peter
7001,10/12/20 20:07,Pilau Rice,2,4,hong wu,kevin
7001,10/12/20 20:07,Peshwari Naan,1,4,hong wu,peter
7001,10/12/20 20:07,Madras,1,4,ram,peter
7001,10/12/20 20:07,Chicken Tikka Pasanda,1,4,hong wu,peter
7006,11/12/20 17:04,Naan,1,6,ram,peter
7006,11/12/20 17:04,Pilau Rice,2,6,hong wu,kevin
7006,11/12/20 17:04,Lamb Chops,1,6,hong wu,peter
7006,11/12/20 17:04,Chicken Tikka Masala,1,6,ram,kevin
7006,11/12/20 17:04,Vindaloo,1,6,ram,kevin
7006,11/12/20 17:04,Tandoori Mixed Grill,1,6,ram,peter
7007,11/12/20 17:37,Onion Chutney,1,10,ram,peter
7007,11/12/20 17:37,Mango Chutney,1,10,hong wu,kevin
7007,11/12/20 17:37,Plain Papadum,2,10,hong wu,peter
7007,11/12/20 17:37,Keema Naan,1,10,ram,kevin
7007,11/12/20 17:37,Kulcha Naan,1,10,ram,peter
7007,11/12/20 17:37,Pilau Rice,1,10,hong wu,peter
7007,11/12/20 17:37,Vegetable Rice,1,10,hong wu,kevin
7007,11/12/20 17:37,Sheek Kehab,1,10,hong wu,peter
7007,11/12/20 17:37,Bombay Aloo,1,10,ram,kevin
7007,11/12/20 17:37,Pathia,1,10,ram,peter
7008,11/12/20 17:38,Mango Chutney,1,7,hong wu,peter
7008,11/12/20 17:38,Plain Papadum,1,7,ram,kevin
7008,11/12/20 17:38,Naan,1,7,ram,kevin
7008,11/12/20 17:38,Plain Rice,2,7,hong wu,peter
7008,11/12/20 17:38,Tandoori Fish,1,7,hong wu,peter
7008,11/12/20 17:38,Korma,1,7,hong wu,peter
7008,11/12/20 17:38,Pathia,1,7,ram,kevin
7009,11/12/20 17:40,Mango Chutney,1,7,hong wu,kevin
7009,11/12/20 17:40,Plain Papadum,1,7,hong wu,peter
7009,11/12/20 17:40,Naan,1,7,ram,peter
7009,11/12/20 17:40,Plain Rice,2,7,hong wu,peter
7009,11/12/20 17:40,Tandoori Fish,1,7,ram,kevin
7009,11/12/20 17:40,Korma,1,7,ram,kevin
7009,11/12/20 17:40,Pathia,1,7,hong wu,kevin
7010,11/12/20 18:07,Peshwari Naan,1,3,hong wu,kevin
7010,11/12/20 18:07,Special Fried Rice,1,3,ram,kevin
7010,11/12/20 18:07,Korma,2,3,ram,peter
7011,11/12/20 18:26,Mini Bhaji,1,3,hong wu,peter
7011,11/12/20 18:26,Aloo Chaat,1,3,ram,peter
7011,11/12/20 18:26,Tandoori Fish (Main),1,3,ram,kevin
7012,11/12/20 18:32,Pilau Rice,1,4,hong wu,kevin
7012,11/12/20 18:32,Garlic Naan,1,4,ram,kevin
7012,11/12/20 18:32,French Fries,1,4,hong wu,kevin
7012,11/12/20 18:32,Korma,1,4,hong wu,peter
7013,11/12/20 18:47,Mint Sauce,1,9,ram,kevin
7013,11/12/20 18:47,Pilau Rice,2,9,ram,peter
7013,11/12/20 18:47,Garlic Naan,4,9,ram,peter
7013,11/12/20 18:47,Mushroom Rice,2,9,hong wu,kevin
7013,11/12/20 18:47,Mini Bhaji,2,9,ram,peter
7013,11/12/20 18:47,Madras,1,9,ram,peter
7013,11/12/20 18:47,Curry,1,9,hong wu,peter
7013,11/12/20 18:47,Chicken Tikka Masala,2,9,hong wu,peter
7013,11/12/20 18:47,Butter Chicken,1,9,hong wu,peter
7014,11/12/20 19:01,Onion Chutney,1,7,ram,kevin
7014,11/12/20 19:01,Mango Chutney,1,7,ram,peter
7014,11/12/20 19:01,Plain Papadum,2,7,ram,kevin
7014,11/12/20 19:01,Naan,1,7,hong wu,peter
7014,11/12/20 19:01,Onion Bhaji,1,7,hong wu,kevin
7014,11/12/20 19:01,Madras,1,7,ram,peter
7014,11/12/20 19:01,Chicken Biryani,1,7,ram,peter
7015,11/12/20 19:04,Onion Rice,1,3,ram,kevin
7015,11/12/20 19:04,Chicken Chaat,2,3,hong wu,kevin
7015,11/12/20 19:04,Aloo Chaat,2,3,ram,peter
7016,11/12/20 19:09,Peshwari Naan,1,6,ram,peter
7016,11/12/20 19:09,Mushroom Rice,1,6,ram,kevin
7016,11/12/20 19:09,Vegetable Samosa,1,6,ram,kevin
7016,11/12/20 19:09,Onion Bhaji,1,6,ram,kevin
7016,11/12/20 19:09,Korma,1,6,ram,peter
7016,11/12/20 19:09,Chicken Tikka Masala,1,6,ram,kevin
7017,11/12/20 19:17,Naan,1,3,ram,peter
7017,11/12/20 19:17,Plain Rice,1,3,hong wu,kevin
7017,11/12/20 19:17,Curry,1,3,ram,peter
7018,11/12/20 19:22,Naan,1,4,ram,peter
7018,11/12/20 19:22,Plain Rice,1,4,ram,peter
7018,11/12/20 19:22,Onion Bhaji,1,4,hong wu,peter
7018,11/12/20 19:22,Curry,1,4,ram,kevin
7019,11/12/20 19:23,Mint Sauce,2,9,hong wu,peter
7019,11/12/20 19:23,Mango Chutney,1,9,hong wu,peter
7019,11/12/20 19:23,Plain Papadum,2,9,ram,kevin
7019,11/12/20 19:23,Naan,2,9,ram,kevin
7019,11/12/20 19:23,Pilau Rice,1,9,hong wu,peter
7019,11/12/20 19:23,Mini Bhaji,1,9,ram,peter
7019,11/12/20 19:23,Lamb Tikka (Main),1,9,ram,kevin
7019,11/12/20 19:23,Korma,1,9,hong wu,kevin
7019,11/12/20 19:23,Tandoori Mixed Grill,1,9,hong wu,kevin
7020,11/12/20 19:30,Mint Sauce,1,7,ram,peter
7020,11/12/20 19:30,Naan,2,7,ram,kevin
7020,11/12/20 19:30,Pilau Rice,2,7,hong wu,kevin
7020,11/12/20 19:30,Onion Bhaji,2,7,ram,kevin
7020,11/12/20 19:30,Bombay Aloo,1,7,hong wu,kevin
7020,11/12/20 19:30,Chicken Tikka Masala,1,7,ram,peter
7020,11/12/20 19:30,Korma,1,7,hong wu,kevin
7021,11/12/20 19:42,Plain Papadum,1,7,ram,peter
7021,11/12/20 19:42,Chapati,1,7,ram,peter
7021,11/12/20 19:42,Plain Rice,1,7,hong wu,peter
7021,11/12/20 19:42,French Fries,1,7,ram,peter
7021,11/12/20 19:42,Chicken Tikka,1,7,ram,kevin
7021,11/12/20 19:42,Aloo Gobi,1,7,ram,kevin
7021,11/12/20 19:42,Dhansak,1,7,ram,kevin
7022,11/12/20 19:49,Mint Sauce,1,8,hong wu,kevin
7022,11/12/20 19:49,Onion Chutney,2,8,ram,kevin
7022,11/12/20 19:49,Plain Papadum,2,8,hong wu,kevin
7022,11/12/20 19:49,Naan,1,8,hong wu,kevin
7022,11/12/20 19:49,Special Fried Rice,1,8,hong wu,kevin
7022,11/12/20 19:49,Vegetable Samosa,1,8,ram,peter
7022,11/12/20 19:49,Bombay Aloo,1,8,hong wu,kevin
7022,11/12/20 19:49,Korma,1,8,ram,kevin
7023,11/12/20 19:58,Mango Chutney,1,10,hong wu,peter
7023,11/12/20 19:58,Plain Papadum,2,10,hong wu,peter
7023,11/12/20 19:58,Chapati,1,10,ram,kevin
7023,11/12/20 19:58,Garlic Naan,1,10,ram,peter
7023,11/12/20 19:58,Lemonade 1.5 ltr,1,10,ram,kevin
7023,11/12/20 19:58,Special Fried Rice,1,10,ram,peter
7023,11/12/20 19:58,Bombay Aloo,1,10,hong wu,peter
7023,11/12/20 19:58,Lamb Chops,1,10,hong wu,peter
7023,11/12/20 19:58,Butter Chicken,1,10,ram,peter
7023,11/12/20 19:58,Jinga Chillies,1,10,hong wu,peter
7024,11/12/20 20:54,Peshwari Naan,1,4,hong wu,kevin
7024,11/12/20 20:54,Pilau Rice,1,4,ram,peter
7024,11/12/20 20:54,Paratha,1,4,hong wu,peter
7024,11/12/20 20:54,Chicken Tikka Jalfrezi,1,4,hong wu,peter
7025,12/12/20 16:53,Pilau Rice,1,4,hong wu,kevin
7025,12/12/20 16:53,Plain Rice,1,4,hong wu,kevin
7025,12/12/20 16:53,Curry,1,4,hong wu,peter
7025,12/12/20 16:53,Chicken Balti,1,4,hong wu,kevin
7026,12/12/20 16:58,Pilau Rice,1,4,hong wu,kevin
7026,12/12/20 16:58,French Fries,1,4,ram,peter
7026,12/12/20 16:58,Bombay Aloo,1,4,hong wu,kevin
7026,12/12/20 16:58,Curry,1,4,ram,kevin
7027,12/12/20 17:24,Mango Chutney,1,4,ram,peter
7027,12/12/20 17:24,Naan,1,4,hong wu,peter
7027,12/12/20 17:24,Bombay Aloo,1,4,ram,peter
7027,12/12/20 17:24,Chicken Biryani,1,4,ram,peter
7028,12/12/20 17:29,Chapati,4,4,hong wu,kevin
7028,12/12/20 17:29,Paratha,1,4,hong wu,kevin
7028,12/12/20 17:29,Saag Paneer,1,4,ram,peter
7028,12/12/20 17:29,Lamb Karahi,1,4,ram,kevin
7029,12/12/20 17:57,Keema Naan,2,7,hong wu,peter
7029,12/12/20 17:57,Onion Bhaji,1,7,hong wu,kevin
7029,12/12/20 17:57,Meat Samosa,1,7,ram,peter
7029,12/12/20 17:57,French Fries,1,7,hong wu,peter
7029,12/12/20 17:57,Special Fried Rice,1,7,ram,kevin
